"path","status","area","redesign_change","main_change","changed_since_v2","only_whitespace_vs_main","cleanup_action","main_blob","redesign_blob"
"supabase/migrations/20260826000000_remote_schema.sql","already_on_main_identical","Database migrations","added","added","true","false","Preserved pending release decision","2a4840aa4fec8083beb760b5dc691389e83fb3d4","2a4840aa4fec8083beb760b5dc691389e83fb3d4"
"supabase/migrations/20260827010000_discovery_foundation.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","16f4b1809d6d7cc1e9a8602002156cb42da3e817","16f4b1809d6d7cc1e9a8602002156cb42da3e817"
"supabase/migrations/20260827020000_discovery_analytics.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a154e790e8a4014fe5039b8f229ababbb00c01e5","a154e790e8a4014fe5039b8f229ababbb00c01e5"
"supabase/migrations/20260827030000_discovery_search.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5e113eaab31b8c16c1e7f89f7b30926fbc75e040","5e113eaab31b8c16c1e7f89f7b30926fbc75e040"
"supabase/migrations/20260827040000_discovery_recommendations.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5cc9689d5b401adcb47e1120f640dcf0c720ceff","5cc9689d5b401adcb47e1120f640dcf0c720ceff"
"supabase/migrations/20260827050000_discovery_recording.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","4bcd3f2594fe39bc1d1c056525b0327da77105d4","4bcd3f2594fe39bc1d1c056525b0327da77105d4"
"supabase/migrations/20260827060000_discovery_retention.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","6e1adbc30747817ff55118e01e7f28162b909499","6e1adbc30747817ff55118e01e7f28162b909499"
"supabase/migrations/20260831010000_discovery_surfaces.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","b5bed8e05cbc955500b9f88d6491b81ef4316ee1","b5bed8e05cbc955500b9f88d6491b81ef4316ee1"
"supabase/migrations/20260831020000_discovery_context.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","26e06aa627fc6b6008c2a98d6a4decf3f1421198","26e06aa627fc6b6008c2a98d6a4decf3f1421198"
"supabase/migrations/20260831021000_discovery_context_filters.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","fe085e6a74bd1ffa96bff24a6cb68af7bd7089b7","fe085e6a74bd1ffa96bff24a6cb68af7bd7089b7"
"supabase/migrations/20260831030000_discovery_curation.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5f9fcab3580922b7c1aabbf27fbf1066b9f297e2","5f9fcab3580922b7c1aabbf27fbf1066b9f297e2"
"supabase/migrations/20260831032000_discovery_placement_selection.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","f906288b88a32fbd61373eeff158be750f809120","f906288b88a32fbd61373eeff158be750f809120"
"supabase/migrations/20260831033000_discovery_integrity_access.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","c468d9bbbfcc505644cec53e568d902e3ac24e1b","c468d9bbbfcc505644cec53e568d902e3ac24e1b"
"supabase/migrations/20260831040000_role_permissions.sql","redesign_only_change","Deferred role permissions","added","unchanged","true","false","Preserved pending release decision","","1a048ec00b08066c1e777c4b1e5a5cb8d41f9db8"
"supabase/migrations/20260831050000_discovery_admin_placement.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","bde6d9831d3b9bd3079df1ebb9c251011a787f76","bde6d9831d3b9bd3079df1ebb9c251011a787f76"
"supabase/migrations/20260831060000_discovery_admin_workflow.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","086ac60da656769b168d32b7cdb37416f2087815","086ac60da656769b168d32b7cdb37416f2087815"
"supabase/migrations/20260901001000_ninety_day_user_lifecycle.sql","both_changed_differently","90-day programme","added","added","true","false","Preserved pending release decision","cc0c0705173f52c55fbaedbf2ca81f1fbaa522bd","7060f6917610326bf2382c83225f771080f214e0"
"supabase/migrations/20260901002000_ninety_day_cycles.sql","both_changed_differently","90-day programme","added","added","true","false","Preserved pending release decision","02820612fd2f995f2ce4c4307145ee285d392052","3f2219b193a19af9488318eae6be5d984e5c708d"
"supabase/migrations/20260901010000_discovery_decisions.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","c522c8f41bad70c95412ec16c86281108cad2c00","c522c8f41bad70c95412ec16c86281108cad2c00"
"supabase/migrations/20260901020000_discovery_jobs.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","fa2a369918eda15bfc05efff44169c8118230141","fa2a369918eda15bfc05efff44169c8118230141"
"supabase/migrations/20260901030000_discovery_placement_authority.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","11e0325de6116497aa6e0ff29667b07841b6c12e","11e0325de6116497aa6e0ff29667b07841b6c12e"
"supabase/migrations/20260901040000_discovery_learning_scope.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","3317695d46a9771f629f92a6fb6bcc1767a0e0d4","3317695d46a9771f629f92a6fb6bcc1767a0e0d4"
"supabase/migrations/20260901041000_remove_abandoned_learning_nodes.sql","already_on_main_identical","Database migrations","added","added","true","false","Preserved pending release decision","4eb7bdd7de75f052d38ca224a5e3b78034464ef7","4eb7bdd7de75f052d38ca224a5e3b78034464ef7"
"supabase/migrations/20260901042000_discovery_context_course_boundary.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a40000325d73e0f8aa83b8f56ddbf0df5eb8bf88","a40000325d73e0f8aa83b8f56ddbf0df5eb8bf88"
"supabase/migrations/20260902010000_remove_remaining_orphan_learning_nodes.sql","already_on_main_identical","Database migrations","added","added","true","false","Preserved pending release decision","f88376e646529df364f17af211136920c4a21e4e","f88376e646529df364f17af211136920c4a21e4e"
"supabase/migrations/20260902011000_discovery_placement_block_identity.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","8cfc2f6d3ba3a747ff84eb74998ae64864056816","8cfc2f6d3ba3a747ff84eb74998ae64864056816"
"supabase/migrations/20260902020000_discovery_placement_groups.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a5b1592e1ad66ddfc4dcf46ca6a3239023c57874","a5b1592e1ad66ddfc4dcf46ca6a3239023c57874"
"supabase/migrations/20260902021000_discovery_placement_scope.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","22920155b86449a14c094f1e8d3cb4dcda0115c3","22920155b86449a14c094f1e8d3cb4dcda0115c3"
"supabase/migrations/20260902030000_discovery_single_topic_save_replaces.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","1ab3c5709cce981e8c72672ddfa54c1134d89c40","1ab3c5709cce981e8c72672ddfa54c1134d89c40"
"supabase/migrations/20260902040000_discovery_browse_candidate_sort.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a54139a8918ddd6be909a9f13b3cf76b0a032f00","a54139a8918ddd6be909a9f13b3cf76b0a032f00"
"supabase/migrations/20260902050000_discovery_remaining_surfaces.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","78c2b9f3fb9e533a981e16b3e5b78b47d739689c","78c2b9f3fb9e533a981e16b3e5b78b47d739689c"
"supabase/migrations/20260904010000_business_review_any_coach.sql","main_only_change","Database migrations","unchanged","added","false","false","Preserved pending release decision","0704c83f28cfda5bc3422085b9c392b93883cdec",""
"supabase/migrations/20260913010000_member_pauses.sql","main_only_change","Member pauses","unchanged","added","false","false","Preserved pending release decision","cac78e78271a0a3d8c4043da9b192381fd966450",""
"supabase/migrations/20260914000000_legend_foundation_scorecard.sql","main_only_change","Business reviews and coaching","unchanged","added","false","false","Preserved pending release decision","0ebb164e29cbdd660962ec064ce5cb1a630eb954",""
"supabase/postflight_legend_foundation.sql","main_only_change","Build and development tooling","unchanged","added","false","false","Preserved pending release decision","9761f9a141251ca396b641c462a6b4a415232e70",""
"supabase/preflight_legend_foundation.sql","main_only_change","Build and development tooling","unchanged","added","false","false","Preserved pending release decision","1211deaa2520a74d918beed6d5acae1a1076dded",""
"supabase/preflight_repair_pending.sql","main_only_change","Build and development tooling","unchanged","added","false","false","Preserved pending release decision","71c0136943f122e3c2f8d2c181e11b9fdadcaa33",""
"supabase/tests/discovery_admin_workflow.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","64e67b273812c2298661b53bec2f7db75e12f420","64e67b273812c2298661b53bec2f7db75e12f420"
"supabase/tests/discovery_bulk_browse.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","21cccccbc72ea0b5bdded874af1e87d3b971cd4a","21cccccbc72ea0b5bdded874af1e87d3b971cd4a"
"supabase/tests/discovery_context.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5dd0864e76b5bc82e800626c46e759ab1574cff8","5dd0864e76b5bc82e800626c46e759ab1574cff8"
"supabase/tests/discovery_contract.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","7e3b713ee19345b4ccd7e9f3d25bb25f3720b18c","7e3b713ee19345b4ccd7e9f3d25bb25f3720b18c"
"supabase/tests/discovery_curation.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5eac131bd5ced96361a0d3497e54fbbdfad0077b","5eac131bd5ced96361a0d3497e54fbbdfad0077b"
"supabase/tests/discovery_decisions.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","784618971d6432d2801afd7d04cfa2594e9b4a3a","784618971d6432d2801afd7d04cfa2594e9b4a3a"
"supabase/tests/discovery_recommendations_golden.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","fa84ad9872bcb4306e8eef620ea38c71d234b318","fa84ad9872bcb4306e8eef620ea38c71d234b318"
"supabase/tests/discovery_recording.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a601de9b761ef7147658d923efc4ae72df34c2c6","a601de9b761ef7147658d923efc4ae72df34c2c6"
"supabase/tests/discovery_search_golden.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","56ef986d25d68222b3608b999b27f71fe80c0388","56ef986d25d68222b3608b999b27f71fe80c0388"
"supabase/tests/discovery_surfaces.test.sql","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","172086259c9d18c8ea8b3b88fd6ceacaf4cfc0e9","172086259c9d18c8ea8b3b88fd6ceacaf4cfc0e9"
"supabase/tests/ninety_day_cycles.test.sql","redesign_only_change","90-day programme","added","unchanged","true","false","Preserved pending release decision","","18417cb719ef585ba19fed864a12ac370ebc33d7"
"supabase/tests/role_permissions.test.sql","redesign_only_change","Deferred role permissions","added","unchanged","true","false","Preserved pending release decision","","74bb75a86a81a8508250299f8b010345c714161b"
"tests/discoveryAdminValidation.test.mjs","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","5ad99443d9c3163776bff4f9dd5e403919b89a50","5ad99443d9c3163776bff4f9dd5e403919b89a50"
"tests/discoveryAdminWorkflow.test.mjs","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","a6c4a5ac30d5654ff154e24f90b80bd7d5b7b76c","a6c4a5ac30d5654ff154e24f90b80bd7d5b7b76c"
"tests/discoveryInfrastructure.local.test.mjs","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","e8d89606e1b6a25eea0fe4937dec61b3f14bc0f1"
"tests/discoveryItemIdentity.test.mjs","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","eec13eebfa3cfd037e44fab67e957a827609c83f","eec13eebfa3cfd037e44fab67e957a827609c83f"
"tests/discoveryJobs.local.test.mjs","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","1e7af750337620002115202902f239d4e41a21bd","1e7af750337620002115202902f239d4e41a21bd"
"tests/discoveryRemaining.local.test.mjs","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","a90a166e17f195ef82906e3ce3b46855672d7f72"
"tests/discoveryVisibility.test.mjs","already_on_main_identical","Discovery","added","added","true","false","Preserved pending release decision","622894489f0db9e9b6bb6a4b1d1c4554b8c29b53","622894489f0db9e9b6bb6a4b1d1c4554b8c29b53"
"tests/kpiFormat.test.mjs","redesign_only_change","Member UI and homepage","added","unchanged","true","false","Preserved pending release decision","","3d436b9d84d2aafdb6f84099f4740bb935e716c2"
"tests/memberDiscoveryFlag.local.test.mjs","redesign_only_change","Discovery","added","unchanged","true","false","Preserved pending release decision","","43b0680e8850596ebbcc0b89c3a526222e547f3e"
"tests/memberPauses.test.mjs","main_only_change","Member pauses","unchanged","added","false","false","Preserved pending release decision","5476117b79a3a784b0482626f8de7e825e0c1cc4",""
"tests/ninetyDayLifecycle.local.test.mjs","both_changed_differently","90-day programme","added","added","true","false","Preserved pending release decision","ef6fc8d2cf939aa18d666e8a27e36e5ed8d6b36e","720c5d58813bd312fda505b80ec1790325d162ad"
"tests/rolePermissions.local.test.mjs","redesign_only_change","Deferred role permissions","added","unchanged","true","false","Preserved pending release decision","","306d3246ec5cb368f4c9b3ad509a73a1c3dfd7bf"
"tools/start-local.ps1","redesign_only_change","Build and development tooling","added","unchanged","true","false","Preserved pending release decision","","98285e4e8a450744286ed3e26303d0056f971ab9"
"tsconfig.json","redesign_only_change","Build and development tooling","modified","unchanged","true","false","Removed stale .next-jobs-verify types include","c1334095f876a408c10f2357faaced969ec090ab","f2e0b18e5e7175f99bc89764c46033f412c7ec1e"
"vercel.json","both_changed_differently","Build and development tooling","modified","modified","true","false","Preserved pending release decision","cac992edc0affe9a98e99b2478706b983fa79b74","15507deaf74687a6b9b4b7f552aec7434f31531d"
